86.648523	524.444103
N_steps             : 20001
error(proposed)     : 86.648523
error(original)     : 524.444103
A01_Estimator_Total_Time                           : 21565.460841
A02_Estimator_Setup_Time                           : 656.329895
A03_Estimator_Solving_Time                         : 20319.808713
A04_Estimator_Filtering_Process_Time               : 78.986580
A05_Estimator_KF_Process_Time                      : 502.777967
A06_Solver_PMSs_Solving_Time                       : 19758.757887
B01_Number_of_PMSs                                 : 331.386430
B02_Number_of_Filtered_PMSs                        : 25.522484
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001552
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001552
D01_Number_of_Reflections(sim)                     : 5.605909
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.939309
F01_Number_of_Failed_Timesteps                     : 0.001550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 86.648523
G02_Estimation_Error_Reference(sim)                : 524.444103
