81.291876	126.278837
N_steps             : 20001
error(proposed)     : 81.291876
error(original)     : 126.278837
A01_Estimator_Total_Time                           : 1992.450459
A02_Estimator_Setup_Time                           : 3.277931
A03_Estimator_Solving_Time                         : 1915.051209
A04_Estimator_Filtering_Process_Time               : 6.335401
A05_Estimator_KF_Process_Time                      : 66.005443
A06_Solver_PMSs_Solving_Time                       : 1851.900217
B01_Number_of_PMSs                                 : 37.075789
B02_Number_of_Filtered_PMSs                        : 4.084275
B03_Number_of_PMSs_to_KF                           : 4.084275
C01_Number_of_Selection_Fail_Timesteps             : 0.143384
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.027155
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.027155
D01_Number_of_Reflections(sim)                     : 0.588810
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.386200
F01_Number_of_Failed_Timesteps                     : 0.145693
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 81.291876
G02_Estimation_Error_Reference(sim)                : 126.278837
G03_Estimation_Error_Except_Fail                   : 60.394927
G04_Estimation_Error_Except_Fail_Ref               : 98.081366
G05_Estimation_Error_Except_Strict_Fail            : 32.858612
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.660031
H01_Reception_Fails(<3)                            : 0.122494
H02_Reception_Fails_Ref.(<3)                       : 0.122494
H03_Strict_Reception_Fails(<_NV)                   : 0.577271
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.577271
