29.400956	68.940576
N_steps             : 20001
error(proposed)     : 29.400956
error(original)     : 68.940576
A01_Estimator_Total_Time                           : 3462.272311
A02_Estimator_Setup_Time                           : 3.118465
A03_Estimator_Solving_Time                         : 3389.730897
A04_Estimator_Filtering_Process_Time               : 11.786031
A05_Estimator_KF_Process_Time                      : 55.580054
A06_Solver_PMSs_Solving_Time                       : 3292.980553
B01_Number_of_PMSs                                 : 60.995622
B02_Number_of_Filtered_PMSs                        : 3.581021
B03_Number_of_PMSs_to_KF                           : 3.581021
C01_Number_of_Selection_Fail_Timesteps             : 0.002953
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.015273
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.015273
D01_Number_of_Reflections(sim)                     : 0.811790
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.816321
F01_Number_of_Failed_Timesteps                     : 0.017899
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 29.400956
G02_Estimation_Error_Reference(sim)                : 68.940576
G03_Estimation_Error_Except_Fail                   : 29.084818
G04_Estimation_Error_Except_Fail_Ref               : 68.160041
G05_Estimation_Error_Except_Strict_Fail            : 26.334100
G06_Estimation_Error_Except_Strict_Fail_Ref        : 55.795088
H01_Reception_Fails(<3)                            : 0.002900
H02_Reception_Fails_Ref.(<3)                       : 0.002900
H03_Strict_Reception_Fails(<_NV)                   : 0.174841
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.174841
