47.738393	87.242785
N_steps             : 20001
error(proposed)     : 47.738393
error(original)     : 87.242785
A01_Estimator_Total_Time                           : 2745.507510
A02_Estimator_Setup_Time                           : 4.692754
A03_Estimator_Solving_Time                         : 2670.936812
A04_Estimator_Filtering_Process_Time               : 10.663874
A05_Estimator_KF_Process_Time                      : 56.901924
A06_Solver_PMSs_Solving_Time                       : 2592.510145
B01_Number_of_PMSs                                 : 49.003531
B02_Number_of_Filtered_PMSs                        : 3.604690
B03_Number_of_PMSs_to_KF                           : 3.604690
C01_Number_of_Selection_Fail_Timesteps             : 0.028406
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.025665
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.025665
D01_Number_of_Reflections(sim)                     : 0.686324
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.710935
F01_Number_of_Failed_Timesteps                     : 0.051297
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 47.738393
G02_Estimation_Error_Reference(sim)                : 87.242785
G03_Estimation_Error_Except_Fail                   : 43.665375
G04_Estimation_Error_Except_Fail_Ref               : 81.433605
G05_Estimation_Error_Except_Strict_Fail            : 27.647704
G06_Estimation_Error_Except_Strict_Fail_Ref        : 47.301156
H01_Reception_Fails(<3)                            : 0.026949
H02_Reception_Fails_Ref.(<3)                       : 0.026949
H03_Strict_Reception_Fails(<_NV)                   : 0.310584
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.310584
