23.521946	55.402888
N_steps             : 20001
error(proposed)     : 23.521946
error(original)     : 55.402888
A01_Estimator_Total_Time                           : 3157.795391
A02_Estimator_Setup_Time                           : 3.538367
A03_Estimator_Solving_Time                         : 3084.184724
A04_Estimator_Filtering_Process_Time               : 9.397848
A05_Estimator_KF_Process_Time                      : 57.081426
A06_Solver_PMSs_Solving_Time                       : 3001.154744
B01_Number_of_PMSs                                 : 55.679498
B02_Number_of_Filtered_PMSs                        : 3.338551
B03_Number_of_PMSs_to_KF                           : 3.338551
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.019783
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.019783
D01_Number_of_Reflections(sim)                     : 1.252995
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.090297
F01_Number_of_Failed_Timesteps                     : 0.019399
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 23.521946
G02_Estimation_Error_Reference(sim)                : 55.402888
G03_Estimation_Error_Except_Fail                   : 23.521946
G04_Estimation_Error_Except_Fail_Ref               : 55.402888
G05_Estimation_Error_Except_Strict_Fail            : 22.672626
G06_Estimation_Error_Except_Strict_Fail_Ref        : 54.037664
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.008450
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.008450
