125.850950	142.203270
N_steps             : 20001
error(proposed)     : 125.850950
error(original)     : 142.203270
A01_Estimator_Total_Time                           : 1142.595431
A02_Estimator_Setup_Time                           : 4.566878
A03_Estimator_Solving_Time                         : 1069.180817
A04_Estimator_Filtering_Process_Time               : 4.069423
A05_Estimator_KF_Process_Time                      : 62.967456
A06_Solver_PMSs_Solving_Time                       : 1034.736411
B01_Number_of_PMSs                                 : 20.987478
B02_Number_of_Filtered_PMSs                        : 4.478808
B03_Number_of_PMSs_to_KF                           : 4.478808
C01_Number_of_Selection_Fail_Timesteps             : 0.369203
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006949
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006949
D01_Number_of_Reflections(sim)                     : 0.550433
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.682813
F01_Number_of_Failed_Timesteps                     : 0.273336
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 125.850950
G02_Estimation_Error_Reference(sim)                : 142.203270
G03_Estimation_Error_Except_Fail                   : 74.560401
G04_Estimation_Error_Except_Fail_Ref               : 82.065074
G05_Estimation_Error_Except_Strict_Fail            : 50.154248
G06_Estimation_Error_Except_Strict_Fail_Ref        : 50.587940
H01_Reception_Fails(<3)                            : 0.268287
H02_Reception_Fails_Ref.(<3)                       : 0.268287
H03_Strict_Reception_Fails(<_NV)                   : 0.518974
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.518974
