153.698310	162.842045
N_steps             : 20001
error(proposed)     : 153.698310
error(original)     : 162.842045
A01_Estimator_Total_Time                           : 1094.786336
A02_Estimator_Setup_Time                           : 2.885638
A03_Estimator_Solving_Time                         : 1022.055926
A04_Estimator_Filtering_Process_Time               : 3.958114
A05_Estimator_KF_Process_Time                      : 64.091223
A06_Solver_PMSs_Solving_Time                       : 980.665542
B01_Number_of_PMSs                                 : 20.886266
B02_Number_of_Filtered_PMSs                        : 4.432505
B03_Number_of_PMSs_to_KF                           : 4.432505
C01_Number_of_Selection_Fail_Timesteps             : 0.543258
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.025571
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.025571
D01_Number_of_Reflections(sim)                     : 0.505922
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.822496
F01_Number_of_Failed_Timesteps                     : 0.362582
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 153.698310
G02_Estimation_Error_Reference(sim)                : 162.842045
G03_Estimation_Error_Except_Fail                   : 82.086324
G04_Estimation_Error_Except_Fail_Ref               : 81.241651
G05_Estimation_Error_Except_Strict_Fail            : 39.862796
G06_Estimation_Error_Except_Strict_Fail_Ref        : 32.284618
H01_Reception_Fails(<3)                            : 0.346283
H02_Reception_Fails_Ref.(<3)                       : 0.346283
H03_Strict_Reception_Fails(<_NV)                   : 0.867357
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.867357
