36.967133	70.704621
N_steps             : 20001
error(proposed)     : 36.967133
error(original)     : 70.704621
A01_Estimator_Total_Time                           : 2942.435310
A02_Estimator_Setup_Time                           : 4.133197
A03_Estimator_Solving_Time                         : 2867.114109
A04_Estimator_Filtering_Process_Time               : 11.976571
A05_Estimator_KF_Process_Time                      : 56.750915
A06_Solver_PMSs_Solving_Time                       : 2781.414706
B01_Number_of_PMSs                                 : 53.116358
B02_Number_of_Filtered_PMSs                        : 3.499739
B03_Number_of_PMSs_to_KF                           : 3.499739
C01_Number_of_Selection_Fail_Timesteps             : 0.019716
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.026252
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.026252
D01_Number_of_Reflections(sim)                     : 0.692030
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.801537
F01_Number_of_Failed_Timesteps                     : 0.043948
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 36.967133
G02_Estimation_Error_Reference(sim)                : 70.704621
G03_Estimation_Error_Except_Fail                   : 34.942847
G04_Estimation_Error_Except_Fail_Ref               : 65.520572
G05_Estimation_Error_Except_Strict_Fail            : 29.308935
G06_Estimation_Error_Except_Strict_Fail_Ref        : 46.643355
H01_Reception_Fails(<3)                            : 0.018849
H02_Reception_Fails_Ref.(<3)                       : 0.018849
H03_Strict_Reception_Fails(<_NV)                   : 0.247588
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.247588
