22.120472	52.126507
N_steps             : 20001
error(proposed)     : 22.120472
error(original)     : 52.126507
A01_Estimator_Total_Time                           : 3364.275632
A02_Estimator_Setup_Time                           : 3.856307
A03_Estimator_Solving_Time                         : 3286.882613
A04_Estimator_Filtering_Process_Time               : 11.658169
A05_Estimator_KF_Process_Time                      : 58.666514
A06_Solver_PMSs_Solving_Time                       : 3197.988500
B01_Number_of_PMSs                                 : 57.561288
B02_Number_of_Filtered_PMSs                        : 3.674503
B03_Number_of_PMSs_to_KF                           : 3.674503
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.017707
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.017707
D01_Number_of_Reflections(sim)                     : 1.410777
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.086552
F01_Number_of_Failed_Timesteps                     : 0.017399
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 22.120472
G02_Estimation_Error_Reference(sim)                : 52.126507
G03_Estimation_Error_Except_Fail                   : 22.120472
G04_Estimation_Error_Except_Fail_Ref               : 52.126507
G05_Estimation_Error_Except_Strict_Fail            : 22.072587
G06_Estimation_Error_Except_Strict_Fail_Ref        : 51.878001
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.001950
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.001950
