93.622930	137.105444
N_steps             : 20001
error(proposed)     : 93.622930
error(original)     : 137.105444
A01_Estimator_Total_Time                           : 1180.666604
A02_Estimator_Setup_Time                           : 3.108989
A03_Estimator_Solving_Time                         : 1107.953038
A04_Estimator_Filtering_Process_Time               : 4.324823
A05_Estimator_KF_Process_Time                      : 63.693646
A06_Solver_PMSs_Solving_Time                       : 1074.217852
B01_Number_of_PMSs                                 : 22.040154
B02_Number_of_Filtered_PMSs                        : 4.383888
B03_Number_of_PMSs_to_KF                           : 4.383888
C01_Number_of_Selection_Fail_Timesteps             : 0.249874
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010905
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010905
D01_Number_of_Reflections(sim)                     : 0.548159
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.763553
F01_Number_of_Failed_Timesteps                     : 0.206840
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 93.622930
G02_Estimation_Error_Reference(sim)                : 137.105444
G03_Estimation_Error_Except_Fail                   : 57.282595
G04_Estimation_Error_Except_Fail_Ref               : 87.176751
G05_Estimation_Error_Except_Strict_Fail            : 40.886764
G06_Estimation_Error_Except_Strict_Fail_Ref        : 62.246178
H01_Reception_Fails(<3)                            : 0.198190
H02_Reception_Fails_Ref.(<3)                       : 0.198190
H03_Strict_Reception_Fails(<_NV)                   : 0.420329
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.420329
