23.762995	56.503923
N_steps             : 20001
error(proposed)     : 23.762995
error(original)     : 56.503923
A01_Estimator_Total_Time                           : 1082.270888
A02_Estimator_Setup_Time                           : 2.572906
A03_Estimator_Solving_Time                         : 1022.523007
A04_Estimator_Filtering_Process_Time               : 3.563673
A05_Estimator_KF_Process_Time                      : 51.971039
A06_Solver_PMSs_Solving_Time                       : 995.670030
B01_Number_of_PMSs                                 : 18.331181
B02_Number_of_Filtered_PMSs                        : 3.639707
B03_Number_of_PMSs_to_KF                           : 3.639707
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009132
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009132
D01_Number_of_Reflections(sim)                     : 1.479112
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.036529
F01_Number_of_Failed_Timesteps                     : 0.009050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 23.762995
G02_Estimation_Error_Reference(sim)                : 56.503923
G03_Estimation_Error_Except_Fail                   : 23.762995
G04_Estimation_Error_Except_Fail_Ref               : 56.503923
G05_Estimation_Error_Except_Strict_Fail            : 23.762995
G06_Estimation_Error_Except_Strict_Fail_Ref        : 56.503923
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
