44.155634	94.408886
N_steps             : 20001
error(proposed)     : 44.155634
error(original)     : 94.408886
A01_Estimator_Total_Time                           : 429.739377
A02_Estimator_Setup_Time                           : 2.775256
A03_Estimator_Solving_Time                         : 379.790289
A04_Estimator_Filtering_Process_Time               : 1.636049
A05_Estimator_KF_Process_Time                      : 44.577019
A06_Solver_PMSs_Solving_Time                       : 367.209561
B01_Number_of_PMSs                                 : 7.842403
B02_Number_of_Filtered_PMSs                        : 3.317248
B03_Number_of_PMSs_to_KF                           : 3.317248
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.002255
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.002255
D01_Number_of_Reflections(sim)                     : 1.027210
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.006765
F01_Number_of_Failed_Timesteps                     : 0.002250
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 44.155634
G02_Estimation_Error_Reference(sim)                : 94.408886
G03_Estimation_Error_Except_Fail                   : 44.155634
G04_Estimation_Error_Except_Fail_Ref               : 94.408886
G05_Estimation_Error_Except_Strict_Fail            : 44.155634
G06_Estimation_Error_Except_Strict_Fail_Ref        : 94.408886
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
