22.437330	49.966780
N_steps             : 20001
error(proposed)     : 22.437330
error(original)     : 49.966780
A01_Estimator_Total_Time                           : 3139.465114
A02_Estimator_Setup_Time                           : 4.344886
A03_Estimator_Solving_Time                         : 3067.951684
A04_Estimator_Filtering_Process_Time               : 9.193211
A05_Estimator_KF_Process_Time                      : 54.645227
A06_Solver_PMSs_Solving_Time                       : 2984.199378
B01_Number_of_PMSs                                 : 55.186688
B02_Number_of_Filtered_PMSs                        : 3.709087
B03_Number_of_PMSs_to_KF                           : 3.709087
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.019367
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.019367
D01_Number_of_Reflections(sim)                     : 1.434636
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.096835
F01_Number_of_Failed_Timesteps                     : 0.018999
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 22.437330
G02_Estimation_Error_Reference(sim)                : 49.966780
G03_Estimation_Error_Except_Fail                   : 22.437330
G04_Estimation_Error_Except_Fail_Ref               : 49.966780
G05_Estimation_Error_Except_Strict_Fail            : 22.437330
G06_Estimation_Error_Except_Strict_Fail_Ref        : 49.966780
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
