24.807253	60.825645
N_steps             : 20001
error(proposed)     : 24.807253
error(original)     : 60.825645
A01_Estimator_Total_Time                           : 3321.268452
A02_Estimator_Setup_Time                           : 4.438203
A03_Estimator_Solving_Time                         : 3250.404416
A04_Estimator_Filtering_Process_Time               : 12.056584
A05_Estimator_KF_Process_Time                      : 52.472296
A06_Solver_PMSs_Solving_Time                       : 3161.640718
B01_Number_of_PMSs                                 : 58.184676
B02_Number_of_Filtered_PMSs                        : 3.210540
B03_Number_of_PMSs_to_KF                           : 3.210540
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.022337
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.022337
D01_Number_of_Reflections(sim)                     : 1.047792
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.042067
F01_Number_of_Failed_Timesteps                     : 0.021849
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 24.807253
G02_Estimation_Error_Reference(sim)                : 60.825645
G03_Estimation_Error_Except_Fail                   : 24.807253
G04_Estimation_Error_Except_Fail_Ref               : 60.825645
G05_Estimation_Error_Except_Strict_Fail            : 23.585865
G06_Estimation_Error_Except_Strict_Fail_Ref        : 59.601085
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.064397
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.064397
