31.078243	68.730519
N_steps             : 20001
error(proposed)     : 31.078243
error(original)     : 68.730519
A01_Estimator_Total_Time                           : 1356.671446
A02_Estimator_Setup_Time                           : 2.756361
A03_Estimator_Solving_Time                         : 1288.737631
A04_Estimator_Filtering_Process_Time               : 4.682149
A05_Estimator_KF_Process_Time                      : 58.949869
A06_Solver_PMSs_Solving_Time                       : 1252.975061
B01_Number_of_PMSs                                 : 24.212591
B02_Number_of_Filtered_PMSs                        : 4.006210
B03_Number_of_PMSs_to_KF                           : 4.006210
C01_Number_of_Selection_Fail_Timesteps             : 0.002928
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006815
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006815
D01_Number_of_Reflections(sim)                     : 0.805028
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.943003
F01_Number_of_Failed_Timesteps                     : 0.009650
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 31.078243
G02_Estimation_Error_Reference(sim)                : 68.730519
G03_Estimation_Error_Except_Fail                   : 30.765374
G04_Estimation_Error_Except_Fail_Ref               : 67.941478
G05_Estimation_Error_Except_Strict_Fail            : 29.219619
G06_Estimation_Error_Except_Strict_Fail_Ref        : 65.452432
H01_Reception_Fails(<3)                            : 0.002900
H02_Reception_Fails_Ref.(<3)                       : 0.002900
H03_Strict_Reception_Fails(<_NV)                   : 0.086346
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.086346
