294.945451	333.018338
N_steps             : 20001
error(proposed)     : 294.945451
error(original)     : 333.018338
A01_Estimator_Total_Time                           : 708.754049
A02_Estimator_Setup_Time                           : 3.675880
A03_Estimator_Solving_Time                         : 639.519974
A04_Estimator_Filtering_Process_Time               : 4.318074
A05_Estimator_KF_Process_Time                      : 59.538113
A06_Solver_PMSs_Solving_Time                       : 615.828115
B01_Number_of_PMSs                                 : 11.682574
B02_Number_of_Filtered_PMSs                        : 4.161736
B03_Number_of_PMSs_to_KF                           : 4.161736
C01_Number_of_Selection_Fail_Timesteps             : 3.317642
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001296
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001296
D01_Number_of_Reflections(sim)                     : 0.823364
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.044483
F01_Number_of_Failed_Timesteps                     : 0.768462
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 294.945451
G02_Estimation_Error_Reference(sim)                : 333.018338
G03_Estimation_Error_Except_Fail                   : 120.706967
G04_Estimation_Error_Except_Fail_Ref               : 100.411010
G05_Estimation_Error_Except_Strict_Fail            : 63.484072
G06_Estimation_Error_Except_Strict_Fail_Ref        : 43.530639
H01_Reception_Fails(<3)                            : 0.768162
H02_Reception_Fails_Ref.(<3)                       : 0.768162
H03_Strict_Reception_Fails(<_NV)                   : 0.990600
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.990600
