46.769260	79.821647
N_steps             : 20001
error(proposed)     : 46.769260
error(original)     : 79.821647
A01_Estimator_Total_Time                           : 1356.763905
A02_Estimator_Setup_Time                           : 2.838995
A03_Estimator_Solving_Time                         : 1285.945262
A04_Estimator_Filtering_Process_Time               : 4.518695
A05_Estimator_KF_Process_Time                      : 62.031072
A06_Solver_PMSs_Solving_Time                       : 1249.362455
B01_Number_of_PMSs                                 : 24.815588
B02_Number_of_Filtered_PMSs                        : 4.138788
B03_Number_of_PMSs_to_KF                           : 4.138788
C01_Number_of_Selection_Fail_Timesteps             : 0.027913
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007872
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007872
D01_Number_of_Reflections(sim)                     : 0.674417
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.915122
F01_Number_of_Failed_Timesteps                     : 0.034548
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 46.769260
G02_Estimation_Error_Reference(sim)                : 79.821647
G03_Estimation_Error_Except_Fail                   : 42.832158
G04_Estimation_Error_Except_Fail_Ref               : 74.574849
G05_Estimation_Error_Except_Strict_Fail            : 40.307265
G06_Estimation_Error_Except_Strict_Fail_Ref        : 66.948541
H01_Reception_Fails(<3)                            : 0.026949
H02_Reception_Fails_Ref.(<3)                       : 0.026949
H03_Strict_Reception_Fails(<_NV)                   : 0.139293
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.139293
