28.577568	66.433337
N_steps             : 20001
error(proposed)     : 28.577568
error(original)     : 66.433337
A01_Estimator_Total_Time                           : 3642.689524
A02_Estimator_Setup_Time                           : 5.158573
A03_Estimator_Solving_Time                         : 3567.304317
A04_Estimator_Filtering_Process_Time               : 15.383781
A05_Estimator_KF_Process_Time                      : 52.424913
A06_Solver_PMSs_Solving_Time                       : 3470.104256
B01_Number_of_PMSs                                 : 64.481877
B02_Number_of_Filtered_PMSs                        : 3.380931
B03_Number_of_PMSs_to_KF                           : 3.380931
C01_Number_of_Selection_Fail_Timesteps             : 0.000560
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.017614
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.017614
D01_Number_of_Reflections(sim)                     : 0.867440
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.921910
F01_Number_of_Failed_Timesteps                     : 0.017849
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 28.577568
G02_Estimation_Error_Reference(sim)                : 66.433337
G03_Estimation_Error_Except_Fail                   : 28.504468
G04_Estimation_Error_Except_Fail_Ref               : 66.177018
G05_Estimation_Error_Except_Strict_Fail            : 25.183530
G06_Estimation_Error_Except_Strict_Fail_Ref        : 59.851624
H01_Reception_Fails(<3)                            : 0.000550
H02_Reception_Fails_Ref.(<3)                       : 0.000550
H03_Strict_Reception_Fails(<_NV)                   : 0.131043
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.131043
