38.153695	87.426923
N_steps             : 20001
error(proposed)     : 38.153695
error(original)     : 87.426923
A01_Estimator_Total_Time                           : 384.536343
A02_Estimator_Setup_Time                           : 2.521696
A03_Estimator_Solving_Time                         : 339.197642
A04_Estimator_Filtering_Process_Time               : 1.221319
A05_Estimator_KF_Process_Time                      : 40.617156
A06_Solver_PMSs_Solving_Time                       : 329.093052
B01_Number_of_PMSs                                 : 7.022724
B02_Number_of_Filtered_PMSs                        : 3.048157
B03_Number_of_PMSs_to_KF                           : 3.048157
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.003311
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.003311
D01_Number_of_Reflections(sim)                     : 1.282719
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.009932
F01_Number_of_Failed_Timesteps                     : 0.003300
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 38.153695
G02_Estimation_Error_Reference(sim)                : 87.426923
G03_Estimation_Error_Except_Fail                   : 38.153695
G04_Estimation_Error_Except_Fail_Ref               : 87.426923
G05_Estimation_Error_Except_Strict_Fail            : 38.153695
G06_Estimation_Error_Except_Strict_Fail_Ref        : 87.426923
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
