22.129246	53.379276
N_steps             : 20001
error(proposed)     : 22.129246
error(original)     : 53.379276
A01_Estimator_Total_Time                           : 3121.875737
A02_Estimator_Setup_Time                           : 4.622282
A03_Estimator_Solving_Time                         : 3050.943965
A04_Estimator_Filtering_Process_Time               : 9.627972
A05_Estimator_KF_Process_Time                      : 54.640012
A06_Solver_PMSs_Solving_Time                       : 2968.759703
B01_Number_of_PMSs                                 : 55.282565
B02_Number_of_Filtered_PMSs                        : 3.480492
B03_Number_of_PMSs_to_KF                           : 3.480492
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.016104
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.016104
D01_Number_of_Reflections(sim)                     : 1.299075
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.074477
F01_Number_of_Failed_Timesteps                     : 0.015849
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 22.129246
G02_Estimation_Error_Reference(sim)                : 53.379276
G03_Estimation_Error_Except_Fail                   : 22.129246
G04_Estimation_Error_Except_Fail_Ref               : 53.379276
G05_Estimation_Error_Except_Strict_Fail            : 21.931574
G06_Estimation_Error_Except_Strict_Fail_Ref        : 52.963299
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.005950
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.005950
