30.394767	57.327240
N_steps             : 20001
error(proposed)     : 30.394767
error(original)     : 57.327240
A01_Estimator_Total_Time                           : 1228.812557
A02_Estimator_Setup_Time                           : 3.085628
A03_Estimator_Solving_Time                         : 1165.127080
A04_Estimator_Filtering_Process_Time               : 4.135350
A05_Estimator_KF_Process_Time                      : 55.183762
A06_Solver_PMSs_Solving_Time                       : 1134.307413
B01_Number_of_PMSs                                 : 21.707816
B02_Number_of_Filtered_PMSs                        : 3.559708
B03_Number_of_PMSs_to_KF                           : 3.559708
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.008623
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.008623
D01_Number_of_Reflections(sim)                     : 1.033737
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.030761
F01_Number_of_Failed_Timesteps                     : 0.008550
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 30.394767
G02_Estimation_Error_Reference(sim)                : 57.327240
G03_Estimation_Error_Except_Fail                   : 30.394767
G04_Estimation_Error_Except_Fail_Ref               : 57.327240
G05_Estimation_Error_Except_Strict_Fail            : 30.156438
G06_Estimation_Error_Except_Strict_Fail_Ref        : 57.208259
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.003700
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.003700
