39.419088	71.279500
N_steps             : 20001
error(proposed)     : 39.419088
error(original)     : 71.279500
A01_Estimator_Total_Time                           : 1336.004780
A02_Estimator_Setup_Time                           : 3.472478
A03_Estimator_Solving_Time                         : 1267.751092
A04_Estimator_Filtering_Process_Time               : 3.768618
A05_Estimator_KF_Process_Time                      : 59.523719
A06_Solver_PMSs_Solving_Time                       : 1232.050162
B01_Number_of_PMSs                                 : 23.601532
B02_Number_of_Filtered_PMSs                        : 3.858303
B03_Number_of_PMSs_to_KF                           : 3.858303
C01_Number_of_Selection_Fail_Timesteps             : 0.020353
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007607
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007607
D01_Number_of_Reflections(sim)                     : 0.748779
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.939610
F01_Number_of_Failed_Timesteps                     : 0.027199
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 39.419088
G02_Estimation_Error_Reference(sim)                : 71.279500
G03_Estimation_Error_Except_Fail                   : 34.097130
G04_Estimation_Error_Except_Fail_Ref               : 65.895829
G05_Estimation_Error_Except_Strict_Fail            : 33.028516
G06_Estimation_Error_Except_Strict_Fail_Ref        : 64.071319
H01_Reception_Fails(<3)                            : 0.019799
H02_Reception_Fails_Ref.(<3)                       : 0.019799
H03_Strict_Reception_Fails(<_NV)                   : 0.108145
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.108145
