27.588995	55.671369
N_steps             : 20001
error(proposed)     : 27.588995
error(original)     : 55.671369
A01_Estimator_Total_Time                           : 1137.231465
A02_Estimator_Setup_Time                           : 3.914894
A03_Estimator_Solving_Time                         : 1077.720675
A04_Estimator_Filtering_Process_Time               : 3.108859
A05_Estimator_KF_Process_Time                      : 51.238642
A06_Solver_PMSs_Solving_Time                       : 1047.148633
B01_Number_of_PMSs                                 : 19.501137
B02_Number_of_Filtered_PMSs                        : 3.458180
B03_Number_of_PMSs_to_KF                           : 3.458180
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010815
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010815
D01_Number_of_Reflections(sim)                     : 1.241977
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.043261
F01_Number_of_Failed_Timesteps                     : 0.010699
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 27.588995
G02_Estimation_Error_Reference(sim)                : 55.671369
G03_Estimation_Error_Except_Fail                   : 27.588995
G04_Estimation_Error_Except_Fail_Ref               : 55.671369
G05_Estimation_Error_Except_Strict_Fail            : 27.588995
G06_Estimation_Error_Except_Strict_Fail_Ref        : 55.671369
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
