153.060425	162.374638
N_steps             : 20001
error(proposed)     : 153.060425
error(original)     : 162.374638
A01_Estimator_Total_Time                           : 897.391114
A02_Estimator_Setup_Time                           : 3.452872
A03_Estimator_Solving_Time                         : 829.768982
A04_Estimator_Filtering_Process_Time               : 3.188434
A05_Estimator_KF_Process_Time                      : 59.398121
A06_Solver_PMSs_Solving_Time                       : 798.015940
B01_Number_of_PMSs                                 : 17.896889
B02_Number_of_Filtered_PMSs                        : 4.615586
B03_Number_of_PMSs_to_KF                           : 4.615586
C01_Number_of_Selection_Fail_Timesteps             : 0.533344
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006854
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006854
D01_Number_of_Reflections(sim)                     : 0.496689
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.548437
F01_Number_of_Failed_Timesteps                     : 0.350732
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 153.060425
G02_Estimation_Error_Reference(sim)                : 162.374638
G03_Estimation_Error_Except_Fail                   : 81.941423
G04_Estimation_Error_Except_Fail_Ref               : 80.811959
G05_Estimation_Error_Except_Strict_Fail            : 59.580987
G06_Estimation_Error_Except_Strict_Fail_Ref        : 43.996671
H01_Reception_Fails(<3)                            : 0.346283
H02_Reception_Fails_Ref.(<3)                       : 0.346283
H03_Strict_Reception_Fails(<_NV)                   : 0.657267
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.657267
