58.878327	88.081986
N_steps             : 20001
error(proposed)     : 58.878327
error(original)     : 88.081986
A01_Estimator_Total_Time                           : 1478.251688
A02_Estimator_Setup_Time                           : 2.623938
A03_Estimator_Solving_Time                         : 1405.569375
A04_Estimator_Filtering_Process_Time               : 4.742050
A05_Estimator_KF_Process_Time                      : 63.283489
A06_Solver_PMSs_Solving_Time                       : 1364.465204
B01_Number_of_PMSs                                 : 27.637606
B02_Number_of_Filtered_PMSs                        : 4.372740
B03_Number_of_PMSs_to_KF                           : 4.372740
C01_Number_of_Selection_Fail_Timesteps             : 0.082444
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006698
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006698
D01_Number_of_Reflections(sim)                     : 0.619636
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.876988
F01_Number_of_Failed_Timesteps                     : 0.081846
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 58.878327
G02_Estimation_Error_Reference(sim)                : 88.081986
G03_Estimation_Error_Except_Fail                   : 45.403944
G04_Estimation_Error_Except_Fail_Ref               : 69.120252
G05_Estimation_Error_Except_Strict_Fail            : 43.756582
G06_Estimation_Error_Except_Strict_Fail_Ref        : 60.297521
H01_Reception_Fails(<3)                            : 0.075696
H02_Reception_Fails_Ref.(<3)                       : 0.075696
H03_Strict_Reception_Fails(<_NV)                   : 0.213239
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.213239
