90.752590	138.394494
N_steps             : 20001
error(proposed)     : 90.752590
error(original)     : 138.394494
A01_Estimator_Total_Time                           : 621.876653
A02_Estimator_Setup_Time                           : 2.779298
A03_Estimator_Solving_Time                         : 547.560135
A04_Estimator_Filtering_Process_Time               : 2.131555
A05_Estimator_KF_Process_Time                      : 68.417693
A06_Solver_PMSs_Solving_Time                       : 528.332877
B01_Number_of_PMSs                                 : 11.743844
B02_Number_of_Filtered_PMSs                        : 4.758835
B03_Number_of_PMSs_to_KF                           : 4.758835
C01_Number_of_Selection_Fail_Timesteps             : 0.139649
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000399
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000399
D01_Number_of_Reflections(sim)                     : 0.573472
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.001197
F01_Number_of_Failed_Timesteps                     : 0.122844
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 90.752590
G02_Estimation_Error_Reference(sim)                : 138.394494
G03_Estimation_Error_Except_Fail                   : 70.778452
G04_Estimation_Error_Except_Fail_Ref               : 110.221231
G05_Estimation_Error_Except_Strict_Fail            : 70.778452
G06_Estimation_Error_Except_Strict_Fail_Ref        : 110.221231
H01_Reception_Fails(<3)                            : 0.122494
H02_Reception_Fails_Ref.(<3)                       : 0.122494
H03_Strict_Reception_Fails(<_NV)                   : 0.122494
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.122494
