106.965099	154.535982
N_steps             : 20001
error(proposed)     : 106.965099
error(original)     : 154.535982
A01_Estimator_Total_Time                           : 612.508486
A02_Estimator_Setup_Time                           : 2.444216
A03_Estimator_Solving_Time                         : 543.467054
A04_Estimator_Filtering_Process_Time               : 2.433233
A05_Estimator_KF_Process_Time                      : 63.020467
A06_Solver_PMSs_Solving_Time                       : 524.646512
B01_Number_of_PMSs                                 : 11.769500
B02_Number_of_Filtered_PMSs                        : 4.746474
B03_Number_of_PMSs_to_KF                           : 4.746474
C01_Number_of_Selection_Fail_Timesteps             : 0.247348
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000686
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000686
D01_Number_of_Reflections(sim)                     : 0.542618
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002059
F01_Number_of_Failed_Timesteps                     : 0.198740
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 106.965099
G02_Estimation_Error_Reference(sim)                : 154.535982
G03_Estimation_Error_Except_Fail                   : 69.840124
G04_Estimation_Error_Except_Fail_Ref               : 100.573132
G05_Estimation_Error_Except_Strict_Fail            : 69.840124
G06_Estimation_Error_Except_Strict_Fail_Ref        : 100.573132
H01_Reception_Fails(<3)                            : 0.198190
H02_Reception_Fails_Ref.(<3)                       : 0.198190
H03_Strict_Reception_Fails(<_NV)                   : 0.198190
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.198190
