67.383429	83.123568
N_steps             : 20001
error(proposed)     : 67.383429
error(original)     : 83.123568
A01_Estimator_Total_Time                           : 675.067237
A02_Estimator_Setup_Time                           : 2.512717
A03_Estimator_Solving_Time                         : 614.344097
A04_Estimator_Filtering_Process_Time               : 2.126114
A05_Estimator_KF_Process_Time                      : 54.694903
A06_Solver_PMSs_Solving_Time                       : 595.973916
B01_Number_of_PMSs                                 : 12.698458
B02_Number_of_Filtered_PMSs                        : 4.349404
B03_Number_of_PMSs_to_KF                           : 4.349404
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001352
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001352
D01_Number_of_Reflections(sim)                     : 0.703364
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.004055
F01_Number_of_Failed_Timesteps                     : 0.001350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 67.383429
G02_Estimation_Error_Reference(sim)                : 83.123568
G03_Estimation_Error_Except_Fail                   : 67.383429
G04_Estimation_Error_Except_Fail_Ref               : 83.123568
G05_Estimation_Error_Except_Strict_Fail            : 67.383429
G06_Estimation_Error_Except_Strict_Fail_Ref        : 83.123568
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
