250.199407	253.814451
N_steps             : 20001
error(proposed)     : 250.199407
error(original)     : 253.814451
A01_Estimator_Total_Time                           : 700.462091
A02_Estimator_Setup_Time                           : 5.049729
A03_Estimator_Solving_Time                         : 632.707232
A04_Estimator_Filtering_Process_Time               : 2.462791
A05_Estimator_KF_Process_Time                      : 58.615129
A06_Solver_PMSs_Solving_Time                       : 604.984241
B01_Number_of_PMSs                                 : 13.549466
B02_Number_of_Filtered_PMSs                        : 4.462266
B03_Number_of_PMSs_to_KF                           : 4.462266
C01_Number_of_Selection_Fail_Timesteps             : 2.489406
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.012782
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.012782
D01_Number_of_Reflections(sim)                     : 0.608300
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.304500
F01_Number_of_Failed_Timesteps                     : 0.714464
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 250.199407
G02_Estimation_Error_Reference(sim)                : 253.814451
G03_Estimation_Error_Except_Fail                   : 120.857171
G04_Estimation_Error_Except_Fail_Ref               : 53.628569
G05_Estimation_Error_Except_Strict_Fail            : 69.467365
G06_Estimation_Error_Except_Strict_Fail_Ref        : 35.636004
H01_Reception_Fails(<3)                            : 0.710814
H02_Reception_Fails_Ref.(<3)                       : 0.710814
H03_Strict_Reception_Fails(<_NV)                   : 0.924004
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.924004
