296.576862	333.027848
N_steps             : 20001
error(proposed)     : 296.576862
error(original)     : 333.027848
A01_Estimator_Total_Time                           : 650.944528
A02_Estimator_Setup_Time                           : 10.304770
A03_Estimator_Solving_Time                         : 579.334341
A04_Estimator_Filtering_Process_Time               : 1.967839
A05_Estimator_KF_Process_Time                      : 57.840276
A06_Solver_PMSs_Solving_Time                       : 555.469027
B01_Number_of_PMSs                                 : 11.456508
B02_Number_of_Filtered_PMSs                        : 4.360889
B03_Number_of_PMSs_to_KF                           : 4.360889
C01_Number_of_Selection_Fail_Timesteps             : 3.316210
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000863
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000863
D01_Number_of_Reflections(sim)                     : 0.823009
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.002590
F01_Number_of_Failed_Timesteps                     : 0.768362
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 296.576862
G02_Estimation_Error_Reference(sim)                : 333.027848
G03_Estimation_Error_Except_Fail                   : 125.269388
G04_Estimation_Error_Except_Fail_Ref               : 101.125138
G05_Estimation_Error_Except_Strict_Fail            : 125.269388
G06_Estimation_Error_Except_Strict_Fail_Ref        : 101.125138
H01_Reception_Fails(<3)                            : 0.768162
H02_Reception_Fails_Ref.(<3)                       : 0.768162
H03_Strict_Reception_Fails(<_NV)                   : 0.768162
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.768162
