120.493555	141.746805
N_steps             : 20001
error(proposed)     : 120.493555
error(original)     : 141.746805
A01_Estimator_Total_Time                           : 1468.241084
A02_Estimator_Setup_Time                           : 3.148247
A03_Estimator_Solving_Time                         : 1391.755514
A04_Estimator_Filtering_Process_Time               : 4.903336
A05_Estimator_KF_Process_Time                      : 66.972113
A06_Solver_PMSs_Solving_Time                       : 1348.383741
B01_Number_of_PMSs                                 : 29.523908
B02_Number_of_Filtered_PMSs                        : 4.607024
B03_Number_of_PMSs_to_KF                           : 4.607024
C01_Number_of_Selection_Fail_Timesteps             : 0.191688
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.023513
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.023513
D01_Number_of_Reflections(sim)                     : 0.543411
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.799198
F01_Number_of_Failed_Timesteps                     : 0.177091
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 120.493555
G02_Estimation_Error_Reference(sim)                : 141.746805
G03_Estimation_Error_Except_Fail                   : 104.746696
G04_Estimation_Error_Except_Fail_Ref               : 112.902175
G05_Estimation_Error_Except_Strict_Fail            : 33.166976
G06_Estimation_Error_Except_Strict_Fail_Ref        : 32.877455
H01_Reception_Fails(<3)                            : 0.157742
H02_Reception_Fails_Ref.(<3)                       : 0.157742
H03_Strict_Reception_Fails(<_NV)                   : 0.842308
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.842308
