25.968394	60.403709
N_steps             : 20001
error(proposed)     : 25.968394
error(original)     : 60.403709
A01_Estimator_Total_Time                           : 1443.730789
A02_Estimator_Setup_Time                           : 3.452338
A03_Estimator_Solving_Time                         : 1363.677169
A04_Estimator_Filtering_Process_Time               : 5.099768
A05_Estimator_KF_Process_Time                      : 70.225689
A06_Solver_PMSs_Solving_Time                       : 1330.239018
B01_Number_of_PMSs                                 : 22.702211
B02_Number_of_Filtered_PMSs                        : 4.247955
B03_Number_of_PMSs_to_KF                           : 4.247955
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.009846
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.009846
D01_Number_of_Reflections(sim)                     : 1.426386
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.039382
F01_Number_of_Failed_Timesteps                     : 0.009750
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 25.968394
G02_Estimation_Error_Reference(sim)                : 60.403709
G03_Estimation_Error_Except_Fail                   : 25.968394
G04_Estimation_Error_Except_Fail_Ref               : 60.403709
G05_Estimation_Error_Except_Strict_Fail            : 25.968394
G06_Estimation_Error_Except_Strict_Fail_Ref        : 60.403709
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
