572.796182	614.391324
N_steps             : 20001
error(proposed)     : 572.796182
error(original)     : 614.391324
A01_Estimator_Total_Time                           : 3679.825203
A02_Estimator_Setup_Time                           : 1173.853659
A03_Estimator_Solving_Time                         : 2327.268293
A04_Estimator_Filtering_Process_Time               : 5.719512
A05_Estimator_KF_Process_Time                      : 158.231707
A06_Solver_PMSs_Solving_Time                       : 2242.426829
B01_Number_of_PMSs                                 : 38.357724
B02_Number_of_Filtered_PMSs                        : 11.743902
C01_Number_of_Selection_Fail_Timesteps             : 80.304878
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 91.447154
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.987701
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 572.796182
G02_Estimation_Error_Reference(sim)                : 614.391324
