64.925080	132.229663
N_steps             : 20001
error(proposed)     : 64.925080
error(original)     : 132.229663
A01_Estimator_Total_Time                           : 618.291686
A02_Estimator_Setup_Time                           : 3.087945
A03_Estimator_Solving_Time                         : 549.993259
A04_Estimator_Filtering_Process_Time               : 2.235721
A05_Estimator_KF_Process_Time                      : 61.939175
A06_Solver_PMSs_Solving_Time                       : 531.537075
B01_Number_of_PMSs                                 : 11.077860
B02_Number_of_Filtered_PMSs                        : 4.482625
C01_Number_of_Selection_Fail_Timesteps             : 0.044887
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000261
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000261
D01_Number_of_Reflections(sim)                     : 0.714323
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000784
F01_Number_of_Failed_Timesteps                     : 0.043198
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 64.925080
G02_Estimation_Error_Reference(sim)                : 132.229663
G03_Estimation_Error_Except_Fail                   : 55.931381
G04_Estimation_Error_Except_Fail_Ref               : 122.470781
G05_Estimation_Error_Except_Strict_Fail            : 55.931381
G06_Estimation_Error_Except_Strict_Fail_Ref        : 122.470781
H01_Reception_Fails(<3)                            : 0.042948
H02_Reception_Fails_Ref.(<3)                       : 0.042948
H03_Strict_Reception_Fails(<_NV)                   : 0.042948
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.042948
