59.750783	93.808921
N_steps             : 20001
error(proposed)     : 59.750783
error(original)     : 93.808921
A01_Estimator_Total_Time                           : 3299.487032
A02_Estimator_Setup_Time                           : 4.058535
A03_Estimator_Solving_Time                         : 3213.796911
A04_Estimator_Filtering_Process_Time               : 11.486671
A05_Estimator_KF_Process_Time                      : 68.184026
A06_Solver_PMSs_Solving_Time                       : 3115.687539
B01_Number_of_PMSs                                 : 62.740804
B02_Number_of_Filtered_PMSs                        : 4.305280
B03_Number_of_PMSs_to_KF                           : 4.305280
C01_Number_of_Selection_Fail_Timesteps             : 0.000723
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.032600
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.032600
D01_Number_of_Reflections(sim)                     : 0.613660
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.554867
F01_Number_of_Failed_Timesteps                     : 0.032248
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 59.750783
G02_Estimation_Error_Reference(sim)                : 93.808921
G03_Estimation_Error_Except_Fail                   : 59.680524
G04_Estimation_Error_Except_Fail_Ref               : 93.738009
G05_Estimation_Error_Except_Strict_Fail            : 33.332440
G06_Estimation_Error_Except_Strict_Fail_Ref        : 62.031555
H01_Reception_Fails(<3)                            : 0.000700
H02_Reception_Fails_Ref.(<3)                       : 0.000700
H03_Strict_Reception_Fails(<_NV)                   : 0.466227
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.466227
