235.890307	232.979672
N_steps             : 20001
error(proposed)     : 235.890307
error(original)     : 232.979672
A01_Estimator_Total_Time                           : 782.462622
A02_Estimator_Setup_Time                           : 4.331435
A03_Estimator_Solving_Time                         : 709.031373
A04_Estimator_Filtering_Process_Time               : 2.669807
A05_Estimator_KF_Process_Time                      : 64.995548
A06_Solver_PMSs_Solving_Time                       : 683.709153
B01_Number_of_PMSs                                 : 15.811452
B02_Number_of_Filtered_PMSs                        : 4.835680
B03_Number_of_PMSs_to_KF                           : 4.835680
C01_Number_of_Selection_Fail_Timesteps             : 1.060675
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010251
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010251
D01_Number_of_Reflections(sim)                     : 0.776455
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.394388
F01_Number_of_Failed_Timesteps                     : 0.517124
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 235.890307
G02_Estimation_Error_Reference(sim)                : 232.979672
G03_Estimation_Error_Except_Fail                   : 128.712604
G04_Estimation_Error_Except_Fail_Ref               : 101.272123
G05_Estimation_Error_Except_Strict_Fail            : 49.922531
G06_Estimation_Error_Except_Strict_Fail_Ref        : 32.171993
H01_Reception_Fails(<3)                            : 0.512174
H02_Reception_Fails_Ref.(<3)                       : 0.512174
H03_Strict_Reception_Fails(<_NV)                   : 0.824409
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.824409
