53.165119	88.764564
N_steps             : 20001
error(proposed)     : 53.165119
error(original)     : 88.764564
A01_Estimator_Total_Time                           : 1740.425734
A02_Estimator_Setup_Time                           : 4.919156
A03_Estimator_Solving_Time                         : 1624.632748
A04_Estimator_Filtering_Process_Time               : 5.528891
A05_Estimator_KF_Process_Time                      : 103.753414
A06_Solver_PMSs_Solving_Time                       : 1586.447946
B01_Number_of_PMSs                                 : 26.616139
B02_Number_of_Filtered_PMSs                        : 7.086247
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000600
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000600
D01_Number_of_Reflections(sim)                     : 1.571214
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.002401
F01_Number_of_Failed_Timesteps                     : 0.000600
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 53.165119
G02_Estimation_Error_Reference(sim)                : 88.764564
G03_Estimation_Error_Except_Fail                   : 53.165119
G04_Estimation_Error_Except_Fail_Ref               : 88.764564
G05_Estimation_Error_Except_Strict_Fail            : 53.165119
G06_Estimation_Error_Except_Strict_Fail_Ref        : 88.764564
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000000
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000000
