24.686519	65.073129
N_steps             : 20001
error(proposed)     : 24.686519
error(original)     : 65.073129
A01_Estimator_Total_Time                           : 3501.292272
A02_Estimator_Setup_Time                           : 3.411947
A03_Estimator_Solving_Time                         : 3437.594967
A04_Estimator_Filtering_Process_Time               : 10.607880
A05_Estimator_KF_Process_Time                      : 46.554245
A06_Solver_PMSs_Solving_Time                       : 3334.904931
B01_Number_of_PMSs                                 : 61.153737
B02_Number_of_Filtered_PMSs                        : 3.259431
B03_Number_of_PMSs_to_KF                           : 3.259431
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.016828
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.016828
D01_Number_of_Reflections(sim)                     : 0.946619
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.959075
F01_Number_of_Failed_Timesteps                     : 0.016549
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 24.686519
G02_Estimation_Error_Reference(sim)                : 65.073129
G03_Estimation_Error_Except_Fail                   : 24.686519
G04_Estimation_Error_Except_Fail_Ref               : 65.073129
G05_Estimation_Error_Except_Strict_Fail            : 23.266936
G06_Estimation_Error_Except_Strict_Fail_Ref        : 60.787880
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.101145
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.101145
