75.887582	465.686341
N_steps             : 20001
error(proposed)     : 75.887582
error(original)     : 465.686341
A01_Estimator_Total_Time                           : 19885.464449
A02_Estimator_Setup_Time                           : 14.169439
A03_Estimator_Solving_Time                         : 19357.530175
A04_Estimator_Filtering_Process_Time               : 60.965007
A05_Estimator_KF_Process_Time                      : 442.677097
A06_Solver_PMSs_Solving_Time                       : 18865.976113
B01_Number_of_PMSs                                 : 290.028096
B02_Number_of_Filtered_PMSs                        : 22.714423
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.014352
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.014352
D01_Number_of_Reflections(sim)                     : 8.381022
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.071407
F01_Number_of_Failed_Timesteps                     : 0.014149
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 75.887582
G02_Estimation_Error_Reference(sim)                : 465.686341
