280.989312	582.956912
N_steps             : 20001
error(proposed)     : 280.989312
error(original)     : 582.956912
A01_Estimator_Total_Time                           : 14274.667181
A02_Estimator_Setup_Time                           : 12127.053683
A03_Estimator_Solving_Time                         : 1953.756196
A04_Estimator_Filtering_Process_Time               : 7.509219
A05_Estimator_KF_Process_Time                      : 184.499700
A06_Solver_PMSs_Solving_Time                       : 1884.681502
B01_Number_of_PMSs                                 : 45.974445
B02_Number_of_Filtered_PMSs                        : 14.316525
C01_Number_of_Selection_Fail_Timesteps             : 0.715205
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 4.261556
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.162079
F01_Number_of_Failed_Timesteps                     : 0.416979
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 280.989312
G02_Estimation_Error_Reference(sim)                : 582.956912
