198.590382	184.314058
N_steps             : 20001
error(proposed)     : 198.590382
error(original)     : 184.314058
A01_Estimator_Total_Time                           : 1119.718750
A02_Estimator_Setup_Time                           : 5.249296
A03_Estimator_Solving_Time                         : 1041.107218
A04_Estimator_Filtering_Process_Time               : 4.348327
A05_Estimator_KF_Process_Time                      : 67.586180
A06_Solver_PMSs_Solving_Time                       : 1008.200000
B01_Number_of_PMSs                                 : 21.660651
B02_Number_of_Filtered_PMSs                        : 4.793486
B03_Number_of_PMSs_to_KF                           : 4.793486
C01_Number_of_Selection_Fail_Timesteps             : 0.735915
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.024736
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.024736
D01_Number_of_Reflections(sim)                     : 0.577113
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.773944
F01_Number_of_Failed_Timesteps                     : 0.432028
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 198.590382
G02_Estimation_Error_Reference(sim)                : 184.314058
G03_Estimation_Error_Except_Fail                   : 117.919559
G04_Estimation_Error_Except_Fail_Ref               : 88.643411
G05_Estimation_Error_Except_Strict_Fail            : 48.288002
G06_Estimation_Error_Except_Strict_Fail_Ref        : 41.471092
H01_Reception_Fails(<3)                            : 0.417979
H02_Reception_Fails_Ref.(<3)                       : 0.417979
H03_Strict_Reception_Fails(<_NV)                   : 0.894305
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.894305
