106.421079	245.656352
N_steps             : 20001
error(proposed)     : 106.421079
error(original)     : 245.656352
A01_Estimator_Total_Time                           : 1567.562177
A02_Estimator_Setup_Time                           : 5.499342
A03_Estimator_Solving_Time                         : 1452.775899
A04_Estimator_Filtering_Process_Time               : 4.940861
A05_Estimator_KF_Process_Time                      : 102.940203
A06_Solver_PMSs_Solving_Time                       : 1415.183038
B01_Number_of_PMSs                                 : 24.552506
B02_Number_of_Filtered_PMSs                        : 7.446177
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.012709
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.012709
D01_Number_of_Reflections(sim)                     : 8.367443
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.038127
F01_Number_of_Failed_Timesteps                     : 0.012549
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 106.421079
G02_Estimation_Error_Reference(sim)                : 245.656352
