26.573098	62.541471
N_steps             : 20001
error(proposed)     : 26.573098
error(original)     : 62.541471
A01_Estimator_Total_Time                           : 4428.134791
A02_Estimator_Setup_Time                           : 4.575086
A03_Estimator_Solving_Time                         : 4331.891268
A04_Estimator_Filtering_Process_Time               : 14.622809
A05_Estimator_KF_Process_Time                      : 73.918808
A06_Solver_PMSs_Solving_Time                       : 4219.621327
B01_Number_of_PMSs                                 : 65.450667
B02_Number_of_Filtered_PMSs                        : 4.441674
B03_Number_of_PMSs_to_KF                           : 4.441674
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.021971
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.021971
D01_Number_of_Reflections(sim)                     : 1.500383
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.100353
F01_Number_of_Failed_Timesteps                     : 0.021499
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 26.573098
G02_Estimation_Error_Reference(sim)                : 62.541471
G03_Estimation_Error_Except_Fail                   : 26.573098
G04_Estimation_Error_Except_Fail_Ref               : 62.541471
G05_Estimation_Error_Except_Strict_Fail            : 26.182058
G06_Estimation_Error_Except_Strict_Fail_Ref        : 62.724610
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.009300
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.009300
