27.981353	81.827670
N_steps             : 20001
error(proposed)     : 27.981353
error(original)     : 81.827670
A01_Estimator_Total_Time                           : 1516.113515
A02_Estimator_Setup_Time                           : 3.373547
A03_Estimator_Solving_Time                         : 1439.121348
A04_Estimator_Filtering_Process_Time               : 5.532397
A05_Estimator_KF_Process_Time                      : 66.733701
A06_Solver_PMSs_Solving_Time                       : 1403.658799
B01_Number_of_PMSs                                 : 24.327706
B02_Number_of_Filtered_PMSs                        : 4.124532
B03_Number_of_PMSs_to_KF                           : 4.124532
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.010866
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.010866
D01_Number_of_Reflections(sim)                     : 1.258162
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.039068
F01_Number_of_Failed_Timesteps                     : 0.010749
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 27.981353
G02_Estimation_Error_Reference(sim)                : 81.827670
G03_Estimation_Error_Except_Fail                   : 27.981353
G04_Estimation_Error_Except_Fail_Ref               : 81.827670
G05_Estimation_Error_Except_Strict_Fail            : 27.835529
G06_Estimation_Error_Except_Strict_Fail_Ref        : 81.824314
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.004350
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.004350
