66.635533	88.428257
N_steps             : 20001
error(proposed)     : 66.635533
error(original)     : 88.428257
A01_Estimator_Total_Time                           : 2504.562187
A02_Estimator_Setup_Time                           : 4.324229
A03_Estimator_Solving_Time                         : 2430.955849
A04_Estimator_Filtering_Process_Time               : 9.528618
A05_Estimator_KF_Process_Time                      : 57.935311
A06_Solver_PMSs_Solving_Time                       : 2357.109258
B01_Number_of_PMSs                                 : 50.082048
B02_Number_of_Filtered_PMSs                        : 4.072508
B03_Number_of_PMSs_to_KF                           : 4.072508
C01_Number_of_Selection_Fail_Timesteps             : 0.012823
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.029764
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.029764
D01_Number_of_Reflections(sim)                     : 0.554785
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.341795
F01_Number_of_Failed_Timesteps                     : 0.040848
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 66.635533
G02_Estimation_Error_Reference(sim)                : 88.428257
G03_Estimation_Error_Except_Fail                   : 64.639537
G04_Estimation_Error_Except_Fail_Ref               : 86.398891
G05_Estimation_Error_Except_Strict_Fail            : 39.524935
G06_Estimation_Error_Except_Strict_Fail_Ref        : 53.985221
H01_Reception_Fails(<3)                            : 0.012299
H02_Reception_Fails_Ref.(<3)                       : 0.012299
H03_Strict_Reception_Fails(<_NV)                   : 0.573921
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.573921
