49.594903	85.044755
N_steps             : 20001
error(proposed)     : 49.594903
error(original)     : 85.044755
A01_Estimator_Total_Time                           : 1743.777944
A02_Estimator_Setup_Time                           : 12.619255
A03_Estimator_Solving_Time                         : 1618.964741
A04_Estimator_Filtering_Process_Time               : 4.383546
A05_Estimator_KF_Process_Time                      : 106.464166
A06_Solver_PMSs_Solving_Time                       : 1574.622456
B01_Number_of_PMSs                                 : 27.031958
B02_Number_of_Filtered_PMSs                        : 6.702826
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000300
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000300
D01_Number_of_Reflections(sim)                     : 1.409102
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.999650
F01_Number_of_Failed_Timesteps                     : 0.000300
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 49.594903
G02_Estimation_Error_Reference(sim)                : 85.044755
G03_Estimation_Error_Except_Fail                   : 49.594903
G04_Estimation_Error_Except_Fail_Ref               : 85.044755
G05_Estimation_Error_Except_Strict_Fail            : 49.378132
G06_Estimation_Error_Except_Strict_Fail_Ref        : 84.643409
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.001550
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.001550
