47.310011	90.823014
N_steps             : 20001
error(proposed)     : 47.310011
error(original)     : 90.823014
A01_Estimator_Total_Time                           : 1818.879443
A02_Estimator_Setup_Time                           : 112.333133
A03_Estimator_Solving_Time                         : 1612.919295
A04_Estimator_Filtering_Process_Time               : 5.093572
A05_Estimator_KF_Process_Time                      : 87.164013
A06_Solver_PMSs_Solving_Time                       : 1568.060178
B01_Number_of_PMSs                                 : 27.926054
B02_Number_of_Filtered_PMSs                        : 5.775558
C01_Number_of_Selection_Fail_Timesteps             : 0.000300
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001051
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001051
D01_Number_of_Reflections(sim)                     : 1.141234
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.985131
F01_Number_of_Failed_Timesteps                     : 0.001350
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 47.310011
G02_Estimation_Error_Reference(sim)                : 90.823014
G03_Estimation_Error_Except_Fail                   : 47.286847
G04_Estimation_Error_Except_Fail_Ref               : 90.658131
G05_Estimation_Error_Except_Strict_Fail            : 46.743144
G06_Estimation_Error_Except_Strict_Fail_Ref        : 90.425142
H01_Reception_Fails(<3)                            : 0.000300
H02_Reception_Fails_Ref.(<3)                       : 0.000300
H03_Strict_Reception_Fails(<_NV)                   : 0.019349
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.019349
