23.188991	49.117945
N_steps             : 20001
error(proposed)     : 23.188991
error(original)     : 49.117945
A01_Estimator_Total_Time                           : 3596.256441
A02_Estimator_Setup_Time                           : 4.132082
A03_Estimator_Solving_Time                         : 3535.280908
A04_Estimator_Filtering_Process_Time               : 11.070810
A05_Estimator_KF_Process_Time                      : 42.944275
A06_Solver_PMSs_Solving_Time                       : 3444.587113
B01_Number_of_PMSs                                 : 64.218288
B02_Number_of_Filtered_PMSs                        : 2.533513
B03_Number_of_PMSs_to_KF                           : 2.533513
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.036805
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.036805
D01_Number_of_Reflections(sim)                     : 1.198279
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.183713
F01_Number_of_Failed_Timesteps                     : 0.035498
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 23.188991
G02_Estimation_Error_Reference(sim)                : 49.117945
G03_Estimation_Error_Except_Fail                   : 23.188991
G04_Estimation_Error_Except_Fail_Ref               : 49.117945
G05_Estimation_Error_Except_Strict_Fail            : 23.147813
G06_Estimation_Error_Except_Strict_Fail_Ref        : 48.965510
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.000300
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.000300
