269.222159	260.080900
N_steps             : 20001
error(proposed)     : 269.222159
error(original)     : 260.080900
A01_Estimator_Total_Time                           : 5982.867030
A02_Estimator_Setup_Time                           : 5388.597411
A03_Estimator_Solving_Time                         : 538.288556
A04_Estimator_Filtering_Process_Time               : 2.469891
A05_Estimator_KF_Process_Time                      : 51.887193
A06_Solver_PMSs_Solving_Time                       : 511.512398
B01_Number_of_PMSs                                 : 12.120845
B02_Number_of_Filtered_PMSs                        : 3.557221
C01_Number_of_Selection_Fail_Timesteps             : 1.712670
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.012262
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.012262
D01_Number_of_Reflections(sim)                     : 0.784196
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.580109
F01_Number_of_Failed_Timesteps                     : 0.633018
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 269.222159
G02_Estimation_Error_Reference(sim)                : 260.080900
G03_Estimation_Error_Except_Fail                   : 139.546032
G04_Estimation_Error_Except_Fail_Ref               : 66.966902
G05_Estimation_Error_Except_Strict_Fail            : 38.938011
G06_Estimation_Error_Except_Strict_Fail_Ref        : 20.040419
H01_Reception_Fails(<3)                            : 0.628519
H02_Reception_Fails_Ref.(<3)                       : 0.628519
H03_Strict_Reception_Fails(<_NV)                   : 0.952352
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.952352
