234.052933	376.319386
N_steps             : 20001
error(proposed)     : 234.052933
error(original)     : 376.319386
A01_Estimator_Total_Time                           : 1720.454874
A02_Estimator_Setup_Time                           : 5.885691
A03_Estimator_Solving_Time                         : 1538.246402
A04_Estimator_Filtering_Process_Time               : 5.540329
A05_Estimator_KF_Process_Time                      : 168.371117
A06_Solver_PMSs_Solving_Time                       : 1478.296288
B01_Number_of_PMSs                                 : 34.977788
B02_Number_of_Filtered_PMSs                        : 12.028706
C01_Number_of_Selection_Fail_Timesteps             : 0.475980
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 3.832780
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.322484
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 234.052933
G02_Estimation_Error_Reference(sim)                : 376.319386
