127.304167	154.874089
N_steps             : 20001
error(proposed)     : 127.304167
error(original)     : 154.874089
A01_Estimator_Total_Time                           : 1281.680077
A02_Estimator_Setup_Time                           : 3.207293
A03_Estimator_Solving_Time                         : 1200.510702
A04_Estimator_Filtering_Process_Time               : 5.690778
A05_Estimator_KF_Process_Time                      : 70.525961
A06_Solver_PMSs_Solving_Time                       : 1157.232593
B01_Number_of_PMSs                                 : 23.874356
B02_Number_of_Filtered_PMSs                        : 5.000264
B03_Number_of_PMSs_to_KF                           : 5.000264
C01_Number_of_Selection_Fail_Timesteps             : 0.314573
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.006672
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.006672
D01_Number_of_Reflections(sim)                     : 0.628220
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.670828
F01_Number_of_Failed_Timesteps                     : 0.243138
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 127.304167
G02_Estimation_Error_Reference(sim)                : 154.874089
G03_Estimation_Error_Except_Fail                   : 84.750578
G04_Estimation_Error_Except_Fail_Ref               : 98.018095
G05_Estimation_Error_Except_Strict_Fail            : 57.493024
G06_Estimation_Error_Except_Strict_Fail_Ref        : 68.477198
H01_Reception_Fails(<3)                            : 0.238088
H02_Reception_Fails_Ref.(<3)                       : 0.238088
H03_Strict_Reception_Fails(<_NV)                   : 0.507425
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.507425
