52.168658	96.064063
N_steps             : 20001
error(proposed)     : 52.168658
error(original)     : 96.064063
A01_Estimator_Total_Time                           : 4086.765814
A02_Estimator_Setup_Time                           : 4.561258
A03_Estimator_Solving_Time                         : 4000.769550
A04_Estimator_Filtering_Process_Time               : 13.997717
A05_Estimator_KF_Process_Time                      : 64.554771
A06_Solver_PMSs_Solving_Time                       : 3890.175445
B01_Number_of_PMSs                                 : 78.166572
B02_Number_of_Filtered_PMSs                        : 4.104665
B03_Number_of_PMSs_to_KF                           : 4.104665
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.037881
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.037881
D01_Number_of_Reflections(sim)                     : 0.652535
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.774013
F01_Number_of_Failed_Timesteps                     : 0.036498
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 52.168658
G02_Estimation_Error_Reference(sim)                : 96.064063
G03_Estimation_Error_Except_Fail                   : 52.168658
G04_Estimation_Error_Except_Fail_Ref               : 96.064063
G05_Estimation_Error_Except_Strict_Fail            : 32.732488
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.988692
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.335133
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.335133
