68.854440	116.191824
N_steps             : 20001
error(proposed)     : 68.854440
error(original)     : 116.191824
A01_Estimator_Total_Time                           : 607.414731
A02_Estimator_Setup_Time                           : 3.051372
A03_Estimator_Solving_Time                         : 538.889295
A04_Estimator_Filtering_Process_Time               : 2.030993
A05_Estimator_KF_Process_Time                      : 62.199579
A06_Solver_PMSs_Solving_Time                       : 521.972812
B01_Number_of_PMSs                                 : 9.957641
B02_Number_of_Filtered_PMSs                        : 4.291007
C01_Number_of_Selection_Fail_Timesteps             : 0.001152
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000300
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000300
D01_Number_of_Reflections(sim)                     : 1.014821
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000901
F01_Number_of_Failed_Timesteps                     : 0.001450
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 68.854440
G02_Estimation_Error_Reference(sim)                : 116.191824
G03_Estimation_Error_Except_Fail                   : 68.695684
G04_Estimation_Error_Except_Fail_Ref               : 115.687216
G05_Estimation_Error_Except_Strict_Fail            : 68.695684
G06_Estimation_Error_Except_Strict_Fail_Ref        : 115.687216
H01_Reception_Fails(<3)                            : 0.001150
H02_Reception_Fails_Ref.(<3)                       : 0.001150
H03_Strict_Reception_Fails(<_NV)                   : 0.001150
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.001150
