61.534100	100.891303
N_steps             : 20001
error(proposed)     : 61.534100
error(original)     : 100.891303
A01_Estimator_Total_Time                           : 2742.407529
A02_Estimator_Setup_Time                           : 4.667482
A03_Estimator_Solving_Time                         : 2659.644128
A04_Estimator_Filtering_Process_Time               : 11.153915
A05_Estimator_KF_Process_Time                      : 64.609375
A06_Solver_PMSs_Solving_Time                       : 2579.355649
B01_Number_of_PMSs                                 : 49.678937
B02_Number_of_Filtered_PMSs                        : 4.009953
B03_Number_of_PMSs_to_KF                           : 4.009953
C01_Number_of_Selection_Fail_Timesteps             : 0.081239
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.030916
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.030916
D01_Number_of_Reflections(sim)                     : 0.707796
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.636288
F01_Number_of_Failed_Timesteps                     : 0.100845
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 61.534100
G02_Estimation_Error_Reference(sim)                : 100.891303
G03_Estimation_Error_Except_Fail                   : 50.081261
G04_Estimation_Error_Except_Fail_Ref               : 86.210092
G05_Estimation_Error_Except_Strict_Fail            : 35.357889
G06_Estimation_Error_Except_Strict_Fail_Ref        : 49.628562
H01_Reception_Fails(<3)                            : 0.073046
H02_Reception_Fails_Ref.(<3)                       : 0.073046
H03_Strict_Reception_Fails(<_NV)                   : 0.413379
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.413379
