95.538836	205.150322
N_steps             : 20001
error(proposed)     : 95.538836
error(original)     : 205.150322
A01_Estimator_Total_Time                           : 6287.874418
A02_Estimator_Setup_Time                           : 9.226488
A03_Estimator_Solving_Time                         : 5914.911857
A04_Estimator_Filtering_Process_Time               : 23.106462
A05_Estimator_KF_Process_Time                      : 336.978127
A06_Solver_PMSs_Solving_Time                       : 5759.870014
B01_Number_of_PMSs                                 : 100.360929
B02_Number_of_Filtered_PMSs                        : 19.114170
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001101
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001101
D01_Number_of_Reflections(sim)                     : 6.701637
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.004405
F01_Number_of_Failed_Timesteps                     : 0.001100
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 95.538836
G02_Estimation_Error_Reference(sim)                : 205.150322
