270.022131	284.410254
N_steps             : 20001
error(proposed)     : 270.022131
error(original)     : 284.410254
A01_Estimator_Total_Time                           : 565.324495
A02_Estimator_Setup_Time                           : 3.019501
A03_Estimator_Solving_Time                         : 498.394220
A04_Estimator_Filtering_Process_Time               : 2.551768
A05_Estimator_KF_Process_Time                      : 58.954265
A06_Solver_PMSs_Solving_Time                       : 479.582912
B01_Number_of_PMSs                                 : 10.931678
B02_Number_of_Filtered_PMSs                        : 4.459175
B03_Number_of_PMSs_to_KF                           : 4.459175
C01_Number_of_Selection_Fail_Timesteps             : 1.805976
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 0.857464
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.643618
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 270.022131
G02_Estimation_Error_Reference(sim)                : 284.410254
G03_Estimation_Error_Except_Fail                   : 141.379473
G04_Estimation_Error_Except_Fail_Ref               : 81.819317
G05_Estimation_Error_Except_Strict_Fail            : 141.379473
G06_Estimation_Error_Except_Strict_Fail_Ref        : 81.819317
H01_Reception_Fails(<3)                            : 0.643618
H02_Reception_Fails_Ref.(<3)                       : 0.643618
H03_Strict_Reception_Fails(<_NV)                   : 0.643618
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.643618
