136.062385	280.436665
N_steps             : 20001
error(proposed)     : 136.062385
error(original)     : 280.436665
A01_Estimator_Total_Time                           : 1834.625976
A02_Estimator_Setup_Time                           : 7.653554
A03_Estimator_Solving_Time                         : 1657.590741
A04_Estimator_Filtering_Process_Time               : 5.843193
A05_Estimator_KF_Process_Time                      : 161.804605
A06_Solver_PMSs_Solving_Time                       : 1607.580831
B01_Number_of_PMSs                                 : 35.678178
B02_Number_of_Filtered_PMSs                        : 11.776226
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001051
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001051
D01_Number_of_Reflections(sim)                     : 4.932583
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.003153
F01_Number_of_Failed_Timesteps                     : 0.001050
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 136.062385
G02_Estimation_Error_Reference(sim)                : 280.436665
