103.762159	257.996367
N_steps             : 20001
error(proposed)     : 103.762159
error(original)     : 257.996367
A01_Estimator_Total_Time                           : 1408.678501
A02_Estimator_Setup_Time                           : 7.492141
A03_Estimator_Solving_Time                         : 1309.449857
A04_Estimator_Filtering_Process_Time               : 2.985838
A05_Estimator_KF_Process_Time                      : 86.931653
A06_Solver_PMSs_Solving_Time                       : 1275.761010
B01_Number_of_PMSs                                 : 20.672274
B02_Number_of_Filtered_PMSs                        : 6.218701
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.004419
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.004419
D01_Number_of_Reflections(sim)                     : 9.516296
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.013258
F01_Number_of_Failed_Timesteps                     : 0.004400
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 103.762159
G02_Estimation_Error_Reference(sim)                : 257.996367
