122.330688	141.790817
N_steps             : 20001
error(proposed)     : 122.330688
error(original)     : 141.790817
A01_Estimator_Total_Time                           : 1287.467532
A02_Estimator_Setup_Time                           : 3.016443
A03_Estimator_Solving_Time                         : 1215.141832
A04_Estimator_Filtering_Process_Time               : 3.942657
A05_Estimator_KF_Process_Time                      : 64.010584
A06_Solver_PMSs_Solving_Time                       : 1177.896496
B01_Number_of_PMSs                                 : 25.350634
B02_Number_of_Filtered_PMSs                        : 4.823248
B03_Number_of_PMSs_to_KF                           : 4.823248
C01_Number_of_Selection_Fail_Timesteps             : 0.188651
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.007295
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.007295
D01_Number_of_Reflections(sim)                     : 0.534800
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.550407
F01_Number_of_Failed_Timesteps                     : 0.163842
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 122.330688
G02_Estimation_Error_Reference(sim)                : 141.790817
G03_Estimation_Error_Except_Fail                   : 106.637073
G04_Estimation_Error_Except_Fail_Ref               : 110.990178
G05_Estimation_Error_Except_Strict_Fail            : 65.512778
G06_Estimation_Error_Except_Strict_Fail_Ref        : 69.450383
H01_Reception_Fails(<3)                            : 0.157742
H02_Reception_Fails_Ref.(<3)                       : 0.157742
H03_Strict_Reception_Fails(<_NV)                   : 0.558072
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.558072
