98.712365	405.574041
N_steps             : 20001
error(proposed)     : 98.712365
error(original)     : 405.574041
A01_Estimator_Total_Time                           : 6900.214461
A02_Estimator_Setup_Time                           : 241.317638
A03_Estimator_Solving_Time                         : 6306.144608
A04_Estimator_Filtering_Process_Time               : 22.580836
A05_Estimator_KF_Process_Time                      : 322.293770
A06_Solver_PMSs_Solving_Time                       : 6131.264699
B01_Number_of_PMSs                                 : 114.442632
B02_Number_of_Filtered_PMSs                        : 19.099725
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000801
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000801
D01_Number_of_Reflections(sim)                     : 5.149712
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.991594
F01_Number_of_Failed_Timesteps                     : 0.000800
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 98.712365
G02_Estimation_Error_Reference(sim)                : 405.574041
