152.171277	297.901426
N_steps             : 20001
error(proposed)     : 152.171277
error(original)     : 297.901426
A01_Estimator_Total_Time                           : 1919.324190
A02_Estimator_Setup_Time                           : 7.058219
A03_Estimator_Solving_Time                         : 1724.094123
A04_Estimator_Filtering_Process_Time               : 5.772891
A05_Estimator_KF_Process_Time                      : 180.996841
A06_Solver_PMSs_Solving_Time                       : 1666.255290
B01_Number_of_PMSs                                 : 37.605205
B02_Number_of_Filtered_PMSs                        : 13.340387
C01_Number_of_Selection_Fail_Timesteps             : 0.002959
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.000000
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.000000
D01_Number_of_Reflections(sim)                     : 4.071006
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.000000
F01_Number_of_Failed_Timesteps                     : 0.002950
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 152.171277
G02_Estimation_Error_Reference(sim)                : 297.901426
