84.133820	210.638956
N_steps             : 20001
error(proposed)     : 84.133820
error(original)     : 210.638956
A01_Estimator_Total_Time                           : 4713.715918
A02_Estimator_Setup_Time                           : 10.314523
A03_Estimator_Solving_Time                         : 4462.453580
A04_Estimator_Filtering_Process_Time               : 16.761883
A05_Estimator_KF_Process_Time                      : 221.624494
A06_Solver_PMSs_Solving_Time                       : 4344.244438
B01_Number_of_PMSs                                 : 73.040099
B02_Number_of_Filtered_PMSs                        : 13.312298
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.011377
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.011377
D01_Number_of_Reflections(sim)                     : 9.318821
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 4.045510
F01_Number_of_Failed_Timesteps                     : 0.011249
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 84.133820
G02_Estimation_Error_Reference(sim)                : 210.638956
