25.233494	60.529824
N_steps             : 20001
error(proposed)     : 25.233494
error(original)     : 60.529824
A01_Estimator_Total_Time                           : 4576.896564
A02_Estimator_Setup_Time                           : 3.811255
A03_Estimator_Solving_Time                         : 4480.038507
A04_Estimator_Filtering_Process_Time               : 16.518613
A05_Estimator_KF_Process_Time                      : 73.565160
A06_Solver_PMSs_Solving_Time                       : 4359.137949
B01_Number_of_PMSs                                 : 64.566593
B02_Number_of_Filtered_PMSs                        : 4.352348
B03_Number_of_PMSs_to_KF                           : 4.352348
C01_Number_of_Selection_Fail_Timesteps             : 0.000000
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.024169
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.024169
D01_Number_of_Reflections(sim)                     : 1.549900
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 5.114906
F01_Number_of_Failed_Timesteps                     : 0.023599
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 25.233494
G02_Estimation_Error_Reference(sim)                : 60.529824
G03_Estimation_Error_Except_Fail                   : 25.233494
G04_Estimation_Error_Except_Fail_Ref               : 60.529824
G05_Estimation_Error_Except_Strict_Fail            : 25.137176
G06_Estimation_Error_Except_Strict_Fail_Ref        : 60.464498
H01_Reception_Fails(<3)                            : 0.000000
H02_Reception_Fails_Ref.(<3)                       : 0.000000
H03_Strict_Reception_Fails(<_NV)                   : 0.005800
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.005800
