38.985509	76.057786
N_steps             : 20001
error(proposed)     : 38.985509
error(original)     : 76.057786
A01_Estimator_Total_Time                           : 1917.799789
A02_Estimator_Setup_Time                           : 229.675209
A03_Estimator_Solving_Time                         : 1597.190331
A04_Estimator_Filtering_Process_Time               : 5.539495
A05_Estimator_KF_Process_Time                      : 83.695070
A06_Solver_PMSs_Solving_Time                       : 1553.455790
B01_Number_of_PMSs                                 : 28.048047
B02_Number_of_Filtered_PMSs                        : 5.401675
C01_Number_of_Selection_Fail_Timesteps             : 0.001655
C02_Number_of_opt1_Fail                            : 0.000000
C03_Number_of_Threshold_opt_Fail                   : 0.001454
C04_Number_of_Kalman_Filter_Fail_Timesteps         : 0.001454
D01_Number_of_Reflections(sim)                     : 0.944581
D02_Number_of_Reflections_Twice(sim)               : 0.000000
E01_Number_of_Selected_Beacons                     : 3.973218
F01_Number_of_Failed_Timesteps                     : 0.003100
F02_Number_of_Timesteps                            : 20001.000000
G01_Estimation_Error(sim)                          : 38.985509
G02_Estimation_Error_Reference(sim)                : 76.057786
G03_Estimation_Error_Except_Fail                   : 38.836201
G04_Estimation_Error_Except_Fail_Ref               : 75.582164
G05_Estimation_Error_Except_Strict_Fail            : 37.055181
G06_Estimation_Error_Except_Strict_Fail_Ref        : 73.108988
H01_Reception_Fails(<3)                            : 0.001650
H02_Reception_Fails_Ref.(<3)                       : 0.001650
H03_Strict_Reception_Fails(<_NV)                   : 0.034148
H04_Strict_Reception_Fails_Ref.(<_NV)              : 0.034148
